,0,1,2,3,4,indicator
1878,0.6396817795306294,0.16222084697065398,0.7196622918823762,0.2924645681873745,0.6166968575689253,0.0
2668,0.2493155696597991,0.6854835108045858,0.4638447784295424,0.3379587834155762,0.7022542026676504,1.0
3171,0.6721346709918984,0.39247623969358836,0.35544608554960483,0.855285783160175,0.5798961058863996,1.0
2016,0.5873049476297746,0.12218188623550408,0.710926188537399,0.2716855531624011,0.44170886830320866,0.0
2005,0.4319281028095997,0.5615024552493848,0.3918202943784057,0.8115807430129982,0.1759256794201774,1.0
3893,0.7236249145563154,0.2441064444713823,0.6147588907763841,0.7613964306640026,0.2647048398915052,0.0
3237,0.3228245920431082,0.17340504490479924,0.654636895738678,0.18466608666436307,0.6389316878959486,0.0
4424,0.41038689840011844,0.45588951484102,0.6771819528986046,0.12214056360380837,0.5318082663290855,0.0
2078,0.39990932986312566,0.3372719404019846,0.6644179722630313,0.5121670734422226,0.6221965809009107,0.0
396,0.6372284300207414,0.4733771854271538,0.3942270281302953,0.5731683832276446,0.4463641603621272,1.0
2788,0.4682036448925231,0.6098205722038972,0.2846940662957348,0.5236396464808566,0.7090527485517906,1.0
5170,0.7444963696710742,0.5325732587294802,0.29519482424677945,0.7196799698435223,0.35029258047749934,1.0
4072,0.4804869820233535,0.3579134739917951,0.8199542040238377,0.16187800557512416,0.5081098826622601,0.0
6191,0.6307808084675572,0.40949178783412754,0.2672314270102711,0.42657075231397706,0.24278469850785261,1.0
5235,0.48871233137351167,0.4457877958474492,0.3306122926265076,0.5211580196699996,0.36772131036646066,1.0
1519,0.5623559789438574,0.3088254997160884,0.6443157923830702,0.5582417462348792,0.5895997057801856,1.0
5925,0.4368113121566103,0.31787876661201087,0.5708179280403617,0.4989094226700775,0.5599004983531439,1.0
1378,0.2788544204040694,0.4386293987669523,0.5878617276181203,0.6748850352576752,0.37362217973584944,1.0
1023,0.7495921605566114,0.48314288934683347,0.7383570002572568,0.5070153418348742,0.5140453986360185,0.0
2587,0.5896025312471372,0.44022866038446073,0.3796654384954087,0.4721633038825099,0.592820458373513,1.0
5525,0.6051274432195886,0.3737465893406662,0.561035788471065,0.719036686283856,0.5102257167821829,1.0
2857,0.4185433936469831,0.18874689770893016,0.5529428273168532,0.25877207958141496,0.4096417886511434,0.0
6747,0.43391224610599954,0.4028523001082478,0.8596057804131843,0.10246373506004663,0.1403997846171521,0.0
6950,0.3336063518424125,0.5394445543227913,0.5281366735622848,0.6597139231965867,0.2950024451894173,1.0
1629,0.549615474056831,0.28044285936067803,0.3951136076131026,0.6750434660282087,0.5465840334524656,1.0
4526,0.6726915230468925,0.5097306137379123,0.823910857303225,0.14029864200245562,0.5284208699454152,0.0
3523,0.6606520380814576,0.6786143418889576,0.3808092748545223,0.6461981395310723,0.40246925074007966,1.0
5627,0.43401427937207404,0.3990795738988593,0.876057463957461,0.0807409643243952,0.5079445142070474,0.0
3607,0.6147326640342573,0.8396144758696515,0.8189517526421982,0.4459088667965982,0.1922761665955402,0.0
7859,0.6762756066795234,0.4023504041750936,0.3393707199152965,0.5681409378282147,0.7038962497867136,1.0
234,0.5923709359929907,0.206840671434678,0.27526060546787795,0.4615047372166173,0.6899954688405605,1.0
5610,0.48933745028998,0.37812116533430307,0.28979349288929235,0.6277177364613395,0.23637943409447992,1.0
3796,0.28604226027027224,0.4608787006850028,0.38207536138212844,0.6120235297009893,0.5551306386883645,1.0
4118,0.5713194912606673,0.5707513764921301,0.5174413783865954,0.3959348849533108,0.2076889104774786,0.0
3800,0.470676667003352,0.6418674782068703,0.2080506519654638,0.6779744352830788,0.4604424254472295,1.0
5452,0.4175471379008219,0.390426122407314,0.3756109850812272,0.5256569072401498,0.5728020010858417,1.0
6497,0.194425930014869,0.48733457105974476,0.592153240054683,0.6538629109468834,0.5262870748557424,0.0
1948,0.3229085676232445,0.5086672748964838,0.608887693553908,0.26410819182688444,0.655476397983844,0.0
7824,0.014658289857863993,0.46625494186726546,0.5437751277248499,0.5300028271697845,0.7633530112230023,1.0
5457,0.4864242904357099,0.3692359059753263,0.39128345668198156,0.41269713363225763,0.4421696893969116,1.0
3492,0.5686165639776473,0.35468092391385264,0.8976160154098995,0.4569512183462832,0.6847093641428794,0.0
2671,0.38380686556155585,0.7335485531148382,0.3052958772991004,0.46324064677996296,0.5741643246996866,1.0
7331,0.5592556357597384,0.40351157018993344,0.5094249564683094,0.3807446519371576,0.3482674014297463,0.0
2224,0.37241672323762864,0.11216948770461299,0.3096628659266456,0.6347706373150901,0.405833000284878,1.0
1106,0.594669400473082,0.235361545839474,0.34936440542833264,0.8077415283925697,0.528092099176649,1.0
7261,0.5769437997834252,0.5728376472990129,0.4130089061905359,0.54656567160306,0.5036435527584622,1.0
818,0.44437968472161216,0.7009954978233452,0.6331123617244289,0.5219488077401626,0.7304253991918521,0.0
4523,0.23461044726685917,0.16593615288260521,0.5992352454677078,0.5216715538917289,0.36924421992878004,1.0
6867,0.3407119778539366,0.5217420892906892,0.24517430747937158,0.74484041514325,0.7371926462263392,1.0
6795,0.5304415882307344,0.20263197630030394,0.23313319740531985,0.5516299931301141,0.5569678652213081,1.0
7814,0.8180180177534948,0.45365012324097154,0.797730186436822,0.19777213557849765,0.4063040240596224,0.0
888,0.8310439221646204,0.3049336795564601,0.4305427694872084,0.6034573418321425,0.7334437454722282,1.0
2437,0.5357537777266226,0.7619545869247601,0.5884984915392253,0.2586191119409,0.5439437708992223,0.0
817,0.2516059595648773,0.4351097472018237,0.716563515872324,0.15835428671325796,0.25519769474672993,0.0
3414,0.49023651751507447,0.34657615526448415,0.4920271629243941,0.8949781543088389,0.13321024223768602,1.0
2341,0.5045408473664554,0.4060082897896078,0.4425541143028444,0.5678869022823592,0.4369451196192615,0.0
7233,0.6129816557400539,0.7170008740645275,0.7185684186356031,0.19300965198496006,0.33214583691024985,0.0
3167,0.7347751685971263,0.2765191390358068,0.29673305027989966,0.7329663020482642,0.6471871978883852,0.0
6519,0.05753942154331848,0.479563690806585,0.6287379317822798,0.6394839527384624,0.8478295097989048,1.0
6643,0.4810312083792361,0.37835722655710025,0.6255881296149438,0.5006876714910657,0.25606120290778533,0.0
1264,0.7268954110575285,0.44296144120693204,0.35778053224534223,0.6470667772039973,0.9947274988770409,1.0
4449,0.4257529614604939,0.6705436000825149,0.352517396730499,0.5492931392647447,0.7825929295526661,1.0
8122,0.4965929697758381,0.4582203535814313,0.3733785907000576,0.4959415772875833,0.5105512992131236,1.0
6436,0.5505415544056056,0.6334266944836107,0.39842074043206394,0.6115496031718932,0.25301426786490777,1.0
6213,0.684525032944266,0.5463796502465883,0.8167246734857455,0.034241533172808314,0.2725110599453742,0.0
1228,0.5715949076738412,0.39475391149192807,0.12497900486236756,0.4831865344771307,0.4582421003749326,1.0
7831,0.40845223022698063,0.23205668872031437,0.39486272900645686,0.3860206697524247,0.6311781285551628,1.0
52,0.6126251999558394,0.23877486352045962,0.6214475695603457,0.23123517272368438,0.6166889398633255,0.0
7188,0.7649636556038139,0.6924334934721628,0.5002732025504574,0.5038194107741119,0.40139701272938566,1.0
6228,0.3879165306223119,0.43047996988624404,0.4796224914796947,0.6644559200525553,0.7183047203926034,1.0
159,0.6168869606477513,0.39974309733591085,0.35316585414598156,0.6896750939999807,0.38014727251249475,1.0
5454,0.564581625438376,0.20553914469276946,0.37271206152053693,0.5968797332899927,0.7366576962781948,1.0
1587,0.46917729182864754,0.31692388833240814,0.480739751715223,0.4294006536635067,0.3184779640422449,1.0
1589,0.7770806564893745,0.4340910685917352,0.3920424707715793,0.42224805068692034,0.39147851886616547,1.0
5021,0.9277087703391204,0.355848469961741,0.5743982634097804,0.5259751345637214,0.7026789955439261,1.0
4779,0.46687134001536224,0.5463626368251253,0.1717062083950785,0.7256812181687315,0.7306618675805718,1.0
5562,0.36130625483006396,0.5543610715903506,0.6087973347337178,0.24489026620466797,0.22084500198553741,0.0
3858,0.3014125808338365,0.826990517144212,0.7094294212570719,0.1802013436568281,0.6154105758122173,0.0
4848,0.29223252309622083,0.38261696195586303,0.4295052376224362,0.2185948556436182,0.5301555382783072,1.0
2828,0.6155784390642655,0.47636304089388504,0.2344024730677563,0.4200627986795616,0.39660265600231437,1.0
436,0.9244865744775311,0.43365935302211533,0.6176046620899037,0.29405297324022345,0.4384972556116473,1.0
5894,0.5403505598763504,0.10225066299176755,0.7252124495319413,0.5302869099307412,0.6134548493900949,0.0
3878,0.31136471475315886,0.6028790962470518,0.41710375531256705,0.2916218803820367,0.7317783703480758,1.0
1588,0.5811565257834393,0.4004449009712536,0.20614248629203547,0.7931017057257699,0.40425928987320675,1.0
2780,0.45113340607302,0.32133887120201954,0.3285042745037174,0.5835387697850669,0.453692129742181,1.0
7163,0.5904832471653838,0.26188972325543314,0.3742906832615069,0.37296925213847393,0.47949667623752545,1.0
6507,0.7975511722521194,0.585989022089801,0.968787937416418,0.3947480199568139,0.5049565102749767,0.0
7195,0.5358401022740352,0.2918461050961576,0.25085521965697666,0.8069944453625537,0.37455965733445507,1.0
973,0.726950758598982,0.3446621453499128,0.7329524797649394,0.7900464502629814,0.500236866930948,0.0
1238,0.7321055672873422,0.4350119200284124,0.2736107597156992,0.4344854619281298,0.7312319955227236,1.0
2951,0.637570498380387,0.8018191600899158,0.6944351723302157,0.20899477041878994,0.33333046382929044,0.0
2342,0.6500214930505803,0.20538389722192107,0.629677663512258,0.5547412456755911,0.42568688620179324,1.0
5288,0.21199121368790216,0.4657147657358196,0.4044365117668444,0.3395704067710033,0.625125972555957,1.0
7516,0.5539595954138764,0.27877341737963546,0.45999868182427006,0.1857232023229229,0.3037531040461442,0.0
1497,0.39843931677937794,0.34622950680217857,0.523981230878479,0.34410753625128215,0.2850908593914856,1.0
4545,0.52759581437521,0.5982663323529347,0.7024239550799728,0.6245026844455128,0.6792382827123593,0.0
4257,0.4267832772321649,0.8673676196309363,0.2392807863130837,0.7303399022919197,0.6920891440125965,1.0
2422,0.9970849316098177,0.3671794086560036,0.37651244719324245,0.46229142793926653,0.4872852010164634,1.0
7817,0.5680365158707974,0.6840671434678032,0.41436854067316253,0.4748033614639003,0.49233281804480183,1.0
7322,0.4983683486055357,0.22769912614814003,0.5033549698414149,0.2697857496985035,0.3082150234159501,0.0
7578,0.44686753468837426,0.5162446274805037,0.34798669918166797,0.6126777395206924,0.6386497325542524,1.0
2092,0.6949554753252732,0.45916034511725434,0.3207355420572471,0.7390139869786296,0.47301292557468333,1.0
2015,0.6049989840716529,0.5043160923573582,0.6238139076043856,0.5434803689251702,0.4657979827705413,0.0
7285,0.6361211855707638,0.9301939317378993,0.5485503256106661,0.38187825141597503,0.5840043854524011,1.0
6433,0.5903788649320327,0.05981493650803782,0.32078763125947435,0.4492960074080044,0.7022730669997843,1.0
187,0.6318158221737813,0.6398216142759618,0.6898821508375731,0.2969088244573405,0.6096123177818438,0.0
5552,0.44061854768051234,0.428159764534247,0.5071511033343468,0.5554733050980565,0.2672013084088213,0.0
3655,0.7721767468682394,0.5570768389913592,0.4838534103544829,0.3386211879303069,0.6112967166550213,1.0
3426,0.5526297863144469,0.5008602411227157,0.2570634021265151,0.47808670260495706,0.5929911407251014,1.0
6453,0.5178951667649319,0.5319288753915743,0.38617658877382016,0.4538631841033843,0.3814092697627659,1.0
1381,0.2868711520979801,0.24688813888055927,0.2424114536714383,0.5464181670925632,0.5655498078681057,1.0
6850,0.6253692282937807,0.2558669720575819,0.7941296532134786,0.22040998059223066,0.19295496371857543,0.0
413,0.6365200695764108,0.2615047945948361,0.33972046170167974,0.6169089337199407,0.5057786231832653,1.0
3336,0.35407319734378784,0.4005533615330792,0.4670339132597847,0.662078092712048,0.4372700112436734,1.0
3606,0.7445271998665787,0.5595735585910333,0.4826128369055187,0.685860463464635,0.83734848686535,1.0
3175,0.5584210183242937,0.4962963908153044,0.4539212538827716,0.47023755055102495,0.21479725652032355,1.0
6428,0.2863181171148105,0.6798860951433061,0.3263303475944356,0.5892695931743654,0.6273382007561357,1.0
8266,0.6049917903593686,0.5177396818915523,0.4052593085530469,0.6822670896950345,0.4223063447444476,1.0
5638,0.49506760915063697,0.38927771645857123,0.65633138937848,0.28438733045517434,0.40729341842581884,0.0
256,0.9163782330598355,0.5263186996641975,0.8548040064037827,0.28841365727873297,0.32882433284163853,0.0
5114,0.8874430669056349,0.17071905099135076,0.6268244508841344,0.13631875178405334,0.32308282722455783,0.0
200,0.7629580779810158,0.5016896454190298,0.4286898821508376,0.8581088555971816,0.25616418621954695,0.0
2235,0.5895636264766195,0.6701012511244808,0.4184314984468913,0.47988680394601885,0.5690753655575449,1.0
1767,0.4654085206438989,0.3245033675941107,0.7407020774024284,0.21425166727899253,0.1522913282046794,0.0
4236,0.21044882304994608,0.753133127896269,0.5495262008687203,0.7395848840655521,0.3039465830131844,1.0
6310,0.4537363554363324,0.2825482702667066,0.4176469712786517,0.5947217969327256,0.6143514099866074,1.0
1572,0.5717186688872238,0.38514132836541437,0.5835797825860481,0.18467837870690446,0.5735442992705668,0.0
24,0.28100284459937197,0.13931865500396612,0.8753207738116752,0.4951944942575675,0.7201254738467824,0.0
6967,0.46790356432294544,0.40237167095192206,0.6725279421363375,0.25388530977995877,0.52161291846469,0.0
1088,0.17729960960163868,0.27413513335332396,0.43963286679834246,0.27416991153826725,0.7689691620245798,1.0
4674,0.8147902430946234,0.1149299153369614,0.5304743093928524,0.6332914948626092,0.4266719763119253,1.0
2694,0.5210110718572579,0.49940134023227567,0.677380742303023,0.12150684052167432,0.43253049392719956,0.0
5483,0.4252834616260961,0.2938494354734089,0.5556876093607485,0.3224516888583561,0.5320200250996583,0.0
3398,0.5005269027222181,0.80305050646829,0.25451528339715146,0.7079478981290146,0.7175390942027888,1.0
3559,0.6061527674357968,0.6154839148733455,0.419531749963325,0.4683076998720262,0.5781947025448197,1.0
7436,0.3159177473873612,0.31821052833053676,0.33977255090390707,0.5398979214156063,0.5812794193909288,1.0
2841,0.7565951660602417,0.5971668399908978,0.3564049520885643,0.6315146118241255,0.5072308047848237,1.0
2311,0.4183896831008247,0.2126613882526578,0.36275133040074664,0.33555637198998606,0.5632532481324444,1.0
8148,0.6152902501415253,0.8379918207976316,0.4674718877764714,0.4146939076539818,0.39765278820408534,1.0
3234,0.5148946546900656,0.3851306949769999,0.22801995122749796,0.5375433123776772,0.7119406386761427,1.0
4152,0.452816881558023,0.21402671532505213,0.5660437931994888,0.6180425331987582,0.4870528243279529,1.0
1309,0.48955766597215533,0.39668706150564526,0.7525667220158734,0.19152504640246054,0.49256099675517556,0.0
695,0.7340372992513842,0.3271361945654878,0.49626977529355987,0.2986966337558609,0.592335352773373,0.0
4834,0.18730092502331355,0.30244972002288306,0.4123753314042611,0.7276288240202902,0.3553084204055109,1.0
3752,0.6291858596867886,0.1947249886754412,0.6684968757109112,0.13513461835256585,0.642412927689614,0.0
1227,0.16270430142887685,0.34997458620168964,0.9291055327237124,0.42973663615963814,0.42274601653057514,0.0
1999,0.4330033425804345,0.4653532305297341,0.3812121688880762,0.4239388894276142,0.2597679644636368,1.0
276,0.5442376602876545,0.4475252915143433,0.45911741756617985,0.5205393201954163,0.9669055847616159,0.0
4903,0.3982696038936482,0.597266793841992,0.7653115678424651,0.744363757049145,0.35730129096329943,1.0
5125,0.3937932063168428,0.6124087389439343,0.29913127967224196,0.5365394622367967,0.5048450778679777,1.0
6983,0.34547318771302193,0.19254301737282997,0.6165256714723385,0.4835826114034644,0.3070669029650107,0.0
7827,0.8278085133621004,0.29417481715888627,0.5959483105026714,0.5333394338285207,0.44156422404386136,1.0
5974,0.4153731686863871,0.0786360340013228,0.6477706884491662,0.3581505119635719,0.38012192522678256,0.0
8257,0.5283209112113859,0.49059689462524725,0.5010991884714902,0.516661863664859,0.6217239098182898,1.0
4117,0.5833522229451822,0.04648279411420686,0.6331910270502416,0.47449606040036546,0.22078128836799243,1.0
8126,0.42462472311548227,0.24877875534061933,0.3876861125934682,0.44735386468646415,0.30844495571212777,1.0
1137,0.4527092694946667,0.31537779365697105,0.6764803432359513,0.3440993415562546,0.6189963399475934,0.0
2767,0.31229285044830046,0.7407728772035038,0.746926205546118,0.4684838858151195,0.2092282399795989,0.0
5918,0.7676072714631013,0.9113175406248604,0.4288876085103126,0.6237583329805061,0.5795326353743,1.0
5572,0.7715423788931197,0.480858837515445,0.6374283241946903,0.3286728281668057,0.46652683679743584,0.0
942,0.5842379304188914,0.8064808375707386,0.5431862008261984,0.5236205255257922,0.551817743131882,1.0
7101,0.39951191396202657,0.8844299546804983,0.4077276989116546,0.626782175445689,0.5302952406140251,1.0
3935,0.41444327126578806,0.08577316430499116,0.727183334857031,0.16040842360017532,0.6259563220036279,0.0
2384,0.40679738278066047,0.5779608138370156,0.1667354102396741,0.5969507539802317,0.8697461440109493,1.0
115,0.6709375785435934,0.4889295793218875,0.5632235349646112,0.759612718712996,0.7304811419648334,0.0
7522,0.5380570869517217,0.21716569158494914,0.2766042942763534,0.669389126459168,0.7597331318728939,1.0
8496,0.5528269527552212,0.2973967338484145,0.36368787299589445,0.6692634744687447,0.36889222743285194,1.0
3119,0.6187148976202613,0.2763851583417869,0.4856244432302108,0.645115074004925,0.315730785893922,0.0
4258,0.40698882361369826,0.5154045897957751,0.5838317242376373,0.4282766146622215,0.5887973074274508,1.0
4857,0.33044185248955293,0.5956122386047291,0.5606243900779636,0.2952111568041235,0.3659355754893979,0.0
6347,0.48624503487041926,0.6697333358853463,0.27964141367968753,0.4188021814278164,0.32754400264887107,1.0
2819,0.5657317385411504,0.2303617266070772,0.7811466853195619,0.15651730924457202,0.44415373888671644,0.0
3822,0.2656250367026137,0.2182545505585718,0.8207993247538519,0.15859329865156296,0.3876846094097521,0.0
7368,0.45258257207218844,0.22984919728550857,0.32349945891012377,0.5650433431077835,0.5148071456814789,1.0
7606,0.695185674118374,0.5660833189782588,0.5308899599657274,0.25153479808954354,0.48464796738415433,1.0
7686,0.7319304224147855,0.4330192230395751,0.48683418837581605,0.8527071857914914,0.5608239472653176,0.0
3802,0.31779398499949507,0.23134212501887408,0.28754302674408466,0.30735432905251575,0.11459752309724915,1.0
3536,0.2879353810847062,0.4675309484769796,0.5418095576244771,0.28708884824927167,0.3306807956794622,1.0
3825,0.15270489454311417,0.4048003368657449,0.22075191294937563,0.45047877505698736,0.6165119339750501,1.0
6647,0.03931862918967677,0.5277690938439061,0.3914450395133805,0.712135387288116,0.39047764648379746,1.0
1946,0.623413566225609,0.6205007475272055,0.5373458319070814,0.3418580924662072,0.43139140710009893,0.0
8463,0.6474197181709063,0.42630317491711267,0.8990723869823769,0.47988953551102814,0.3542592978440513,0.0
6062,0.2645594864217947,0.8480977931465685,0.3434666320822712,0.586823476708628,0.4721994743174872,0.0
3488,0.5759020327962812,0.44654276642486335,0.6707558462156663,0.5718026007230452,0.508779327327674,0.0
1610,0.3946604156732493,0.3147078901868712,0.38471702806651253,0.6163844732381747,0.37124176671537923,1.0
5113,0.5343044649169992,0.5107960792570239,0.48992233393643414,0.3356629030253449,0.7516006917205191,1.0
4677,0.21824313690485983,0.5958376664391121,0.4944073205526983,0.6579493322006444,0.5351187706321991,1.0
6847,0.5575328150728532,0.22923246075747983,0.32291159505641576,0.6204449446243483,0.711215929488421,1.0
4761,0.4134525943169086,0.43556272954827224,0.40039481489198403,0.25040939330575357,0.5325547624919476,1.0
2194,0.8061623394774488,0.47456599825187107,0.7065230563817776,0.654719256577267,0.6140309288961874,1.0
5780,0.5351412845092656,0.5026338903102183,0.43564538521559615,0.5285250504998082,0.3158311653964595,1.0
557,0.3483163189803603,0.36224126307640936,0.5534902954627116,0.7108788673838846,0.43142164317047677,0.0
5825,0.6339709996500039,0.3100972529704371,0.2752372184791228,0.6108994906997041,0.46989117087083554,1.0
1207,0.5621160906607411,0.37557127879255736,0.5899442326622685,0.5843882865029275,0.9471518126524192,0.0
5095,0.3921605272491948,0.29910232935006587,0.3751581279353328,0.16251582600477205,0.9295154688320584,1.0
7411,0.5435872899729635,0.31422726103054544,0.5223622134296594,0.10585497301896657,0.21807375188663253,1.0
1510,0.45990856057634255,0.3819725786179571,0.3759617899125539,0.6237037016803222,0.6646735835530233,1.0
3829,0.7750463040174388,0.41871518894467874,0.4826245303998963,0.7774279857029887,0.8356153595624072,1.0
3732,0.6887818020807153,0.4470871959116747,0.8342936172655507,0.4303635303292492,0.8215704657465444,0.0
5751,0.2742044928697098,0.30234763949410604,0.28399139358813813,0.3628173907817876,0.5804101190828237,1.0
3211,0.48728680185756335,0.5159532726379523,0.3986684299038794,0.5584220295254863,0.5761038437378627,1.0
3630,0.23223153065754645,0.34433251030907,0.8830905693030888,0.28067923095518726,0.6972975064063007,0.0
6026,0.5912381465238808,0.27606403001167545,0.35236963348336436,0.5457366416227682,0.2997396775304496,1.0
7214,0.605444553801921,0.35569109581320957,0.0672726731540756,0.4861762323796986,0.25929784405127637,1.0
266,0.47194731148950364,0.2356082404506854,0.5850669824618845,0.7382300278209897,0.5069441200753533,0.0
1140,0.09983712848146317,0.7465340470463637,0.7238294280605595,0.5041990983103906,0.22754412486848774,0.0
3162,0.15827576406033086,0.5438170036387453,0.6871469361981685,0.4306872207828392,0.4896400010564026,0.0
6273,0.5527216896591414,0.4535884495881688,0.1760434317642081,0.5839034337137949,0.3252983500404893,1.0
8089,0.45172461177443346,0.6440366894433847,0.39698456671351146,0.7334839336175072,0.7043408634964705,1.0
1909,0.6802290654163897,0.5361737240465572,0.2913210884729784,1.0,0.8394566158355281,1.0
5286,0.38099750069881777,0.21509430752184633,0.3087284494213846,0.3865942984043564,0.48338039054268866,1.0
7506,0.137346025195023,0.29135484255141764,0.18783153714172723,0.44469195458500016,0.4320049495756403,0.0
656,0.4591909510733606,0.11675247811116995,0.5378231390866742,0.558715672763975,0.41426344374600366,1.0
6248,0.3461160706945191,0.5584527994521677,0.3455459479915891,0.6369681813649903,0.589777561891881,1.0
5664,0.6466389801723672,0.4380998560239209,0.5030892086055614,0.5320118932340501,0.5324080458130137,1.0
998,0.583867821262382,0.49562436066752147,0.25190976024084344,0.5899374608191144,0.4354353353809902,1.0
5369,0.25243675992849746,0.10708247468721899,0.4349086950698101,0.7250229110015147,0.19457331085980278,1.0
2834,0.6479940406700194,0.1457539816722917,0.2609116248216742,0.6038124452833384,0.2754424177420798,1.0
7479,0.5893906837608845,0.639343111797319,0.5961045781093532,0.5915449868270277,0.6637912641987975,1.0
1237,0.5304599395375823,0.37598598094071467,0.44932783668227927,0.5639930563617466,0.902723759806995,1.0
7335,0.5266264249422742,0.42171805783287275,0.4456752142567083,0.43918785109146513,0.6119575528083067,1.0
7480,0.3922556604238947,0.20278722377115233,0.6377164093743555,0.45621506157630426,0.695518095065925,0.0
6740,0.5111524561976327,0.2136609267636007,0.314243526587817,0.5076572596120359,0.5571151664288433,1.0
2186,0.6719502770606902,0.43693656333139796,0.6563771003110469,0.24497904206746696,0.6966122794686509,0.0
1134,0.500802465945847,0.5192113428480893,0.1305461712310273,0.4519292360768718,0.15474794249917756,1.0
1303,0.4592969482217143,0.4468702747880233,0.7350201021798799,0.5943571330039976,0.5349496293105598,0.0
1627,0.3976524127417381,0.7115523258410479,0.691671255477339,0.09041480180447187,0.4658486773419657,0.0
5688,0.6184682560562249,0.3572839773976695,0.4536491143772575,0.4947765648111601,0.4556162384808676,1.0
1522,0.7325512838280651,0.11051067911198453,0.704470316596045,0.3686233322088391,0.41030108377447977,0.0
358,0.4989122813405086,0.424065909994747,0.41604815168375686,0.4020576879214293,0.48114084891513886,1.0
138,0.2824166292789375,0.4278194961049897,0.30341003556948376,0.6217506326987452,0.3669299117792238,1.0
299,0.2616577777829977,0.5583677323448533,0.45082566700754967,0.5922347069918503,0.2466324377345521,1.0
1556,0.5456172381312556,0.190207925277053,0.6641617784316685,0.13224052522531998,0.6714867957911603,0.0
382,0.4742007051599765,0.6141164611232686,0.7294444314516729,0.315454785087294,0.3702999317217455,0.0
6110,0.31913318996803064,0.25849554567359334,0.4125114011570181,0.5353867418029148,0.4593584968645089,1.0
7959,0.6880191217681147,0.2542485703409276,0.5071383467950258,0.26360421808268714,0.633607588839181,0.0
7011,0.39990595322266564,0.26699587637197286,0.5898474955724178,0.6295888584926406,0.3218866160114181,0.0
6409,0.489749106805193,0.5052369437940354,0.42978694453244093,0.46262467887038866,0.2815034479482329,1.0
5577,0.37133590466951205,0.23691614722564247,0.6541234450310089,0.2647583042990736,0.5137441007115149,0.0
7126,0.7783401433809627,0.5036908491185983,0.39565044530952675,0.5255339868147357,0.5784537018541727,1.0
7496,0.10056016997127212,0.5540909835246279,0.3875638624249756,0.3187900259635254,0.2871277821502289,1.0
7557,0.7984019388375901,0.2960569269082147,0.3937752340293442,0.498846596674866,0.5322946472643557,1.0
2721,0.761918072719329,0.38240004083221146,0.4251180511409661,0.4671686372631905,0.45567378797861674,1.0
1932,0.7529852437875688,0.29198433914554345,0.479230227895575,0.6497901475181682,0.6059643810588715,1.0
5363,0.2396710036432483,0.47464893868150226,0.5545671599903901,0.28742346496289856,0.6064153714442794,0.0
7914,0.8097590488091911,0.6379076043613905,0.8128392442175669,0.19274878752658148,0.5846698978344969,0.0
7962,0.5403821241241289,0.030630538666190366,0.7861504378682121,0.0874373959444455,0.6369735702204571,0.0
4163,0.5046938238603398,0.22090439095141168,0.4595660225323006,0.863782316121287,0.46157412595836794,1.0
7017,0.7129159727425838,0.4318984639007095,0.4609097113407761,0.6624454882057853,0.6923864033758547,0.0
3807,0.4427565483335252,0.49432283392561294,0.4582276489485422,0.4705175359644678,0.4919117448959893,1.0
7518,0.6748402408631046,0.31779157282701376,0.44206723971876083,0.5141351660313502,0.3428538163580117,1.0
5058,0.7647720679603213,0.603589406593126,0.6225818385149687,0.32155163818782523,0.9298374378134635,0.0
4154,0.3169486504008513,0.375783946560843,0.46248727003680257,0.5429600057909179,0.7338500459891162,1.0
4172,0.6201380781689331,0.47761352737140506,0.44724533163813096,0.273932265382467,0.33535723704595616,0.0
796,0.6155586196528696,0.6799073619201346,0.6748443170680369,0.19155782518257097,0.3414791113656114,0.0
2416,0.3069093110713875,0.5033420739786099,0.7971518899876048,0.07171041040398479,0.402898241594492,0.0
785,0.5429405899196419,0.5178672825525235,0.4257994629496945,0.6830100753775363,0.5597655785241642,1.0
3158,0.6619661384622251,0.43126046059585255,0.30923658490433653,0.6443570647148724,0.6526391492919525,1.0
123,0.6063800300198019,0.8745600435543588,0.47227791396564656,0.39943538551259866,0.48403288387866406,1.0
2172,0.9222456596957148,0.6340115308463963,0.6645380963416371,0.3361900950721201,0.055578148471646355,0.0
6375,0.11277024868516558,0.6510589791521786,0.4805260796815968,0.4693962285281919,0.6405355812390339,1.0
6321,0.6723142201780987,0.5607985249363592,0.4334778365759747,0.5470983267798537,0.5954081664916004,1.0
7658,0.27537912331843306,0.57352031083521,0.24694534035509946,0.6534217631978978,0.6989277035364461,1.0
4340,0.3734979822371094,0.3611566574581522,0.4170133964923769,0.6796898581088555,0.4765835451053887,1.0
910,0.46294768380081697,0.5698581718653302,0.07037782743378825,0.7572485491975347,0.6070474062792082,1.0
2309,0.4383243407036097,0.4308670252245239,0.9136127157183952,0.3803676959658882,0.532629954125664,0.0
8219,0.4658875631578576,0.26286161495649885,0.24743965625378705,0.7695282996963866,0.49634502236433004,1.0
3634,0.4910570411468599,0.6932650244461598,0.5941592058629055,0.28503607714485907,0.52125651543477,0.0
1257,0.4719829864300161,0.6907108845490484,0.6402443302497942,0.153228504973497,0.6536850303766231,0.0
4458,0.5528908153030521,0.6337371894253077,0.3893380844355337,0.5731847726176997,0.38341244927952334,1.0
1178,0.24246436616641495,0.11813056524966137,0.5745662245108398,0.5713532582790322,0.37734270428331407,1.0
